NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
NPDC1	1	NPDC1	
RNF133	1	RNF133	
B3GNT9	1	B3GNT9	
DLK1	1	DLK1	
ADA2	1	ADA2	
PTGS1	1	PTGS1	
FCGR2C	1	FCGR2C	
TMPRSS4	1	TMPRSS4	
MICA	1	MICA	
FCRL6	1	FCRL6	
BACE1	1	BACE1	
CSF2RA	1	CSF2RA	
UGT2B10	1	UGT2B10	
UGT2B11	1	UGT2B11	
LOX	1	LOX	
SLC25A24	1	SLC25A24	
HS3ST3B1	1	HS3ST3B1	
CYP4F22	1	CYP4F22	
KREMEN2	1	KREMEN2	
NYX	1	NYX	
OMG	1	OMG	
CADM4	1	CADM4	
MARCHF1	1	MARCHF1	
C4orf47	1	C4orf47	
MYOZ1	1	MYOZ1	
SIGIRR	1	SIGIRR	
CYP26A1	1	CYP26A1	
RHOXF2B	1	RHOXF2B	
HEXB	1	HEXB	
BVES	1	BVES	
FAAH	1	FAAH	
TMEM143	1	TMEM143	
MGAT2	1	MGAT2	
AUP1	1	AUP1	
IZUMO1	1	IZUMO1	
EFNB3	1	EFNB3	
SACM1L	1	SACM1L	
CAMLG	1	CAMLG	
KIR3DS1	1	KIR3DS1	
TRIM59	1	TRIM59	
KIR2DL1	1	KIR2DL1	
KIR2DL3	1	KIR2DL3	
KIR2DL4	1	KIR2DL4	
FICD	1	FICD	
POU4F3	1	POU4F3	
BTNL3	1	BTNL3	
CYP4F2	1	CYP4F2	
CYP4F3	1	CYP4F3	
UGT2A3	1	UGT2A3	
UGT2B4	1	UGT2B4	
UGT2B7	1	UGT2B7	
LDLRAD3	1	LDLRAD3	
TTC6	1	TTC6	
UGT1A1	1	UGT1A1	
UGT1A4	1	UGT1A4	
UGT1A8	1	UGT1A8	
UGT1A6	1	UGT1A6	
FKRP	1	FKRP	
PIGA	1	PIGA	
SLAMF7	1	SLAMF7	
SPTLC2	1	SPTLC2	
SPAM1	1	SPAM1	
B4GALT1	1	B4GALT1	
KRTAP20-1	1	KRTAP20-1	
KRTAP20-2	1	KRTAP20-2	
SMIM30	1	SMIM30	
PLN	1	PLN	
MRLN	1	MRLN	
KRTAP19-5	1	KRTAP19-5	
B9D2	1	B9D2	
IGHV4-28	1	IGHV4-28	
HRK	1	HRK	
KRTAP12-4	1	KRTAP12-4	
SMIM4	1	SMIM4	
COX7A2	1	COX7A2	
FXYD2	1	FXYD2	
TRAV1-1	1	TRAV1-1	
TRAV1-2	1	TRAV1-2	
SPINK9	1	SPINK9	
TRAV27	1	TRAV27	
GNG3	1	GNG3	
TRBV30	1	TRBV30	
RDH12	1	RDH12	
RDH14	1	RDH14	
SDF2L1	1	SDF2L1	
LRTM1	1	LRTM1	
C8G	1	C8G	
ENPP5	1	ENPP5	
CLEC10A	1	CLEC10A	
ST3GAL4	1	ST3GAL4	
ST3GAL2	1	ST3GAL2	
C1orf185	1	C1orf185	
SAPCD1	1	SAPCD1	
MCUB	1	MCUB	
C6orf52	1	C6orf52	
ROGDI	1	ROGDI	
CLEC18C	1	CLEC18C	
CLEC18A	1	CLEC18A	
CSKMT	1	CSKMT	
NUPR2	1	NUPR2	
CLEC12B	1	CLEC12B	
C3orf56	1	C3orf56	
DHH	1	DHH	
CDC42EP2	1	CDC42EP2	
MRPL2	1	MRPL2	
PTCRA	1	PTCRA	
ST6GALNAC4	1	ST6GALNAC4	
HSD17B14	1	HSD17B14	
AARD	1	AARD	
HYAL3	1	HYAL3	
MRPS7	1	MRPS7	
KLK10	1	KLK10	
RTP4	1	RTP4	
RTP3	1	RTP3	
RTP1	1	RTP1	
TMEM200B	1	TMEM200B	
RNF167	1	RNF167	
CCDC90B	1	CCDC90B	
RPL14	1	RPL14	
MSRB3	1	MSRB3	
ABHD2	1	ABHD2	
ABHD1	1	ABHD1	
RNF185	1	RNF185	
RNF187	1	RNF187	
B3GNT3	1	B3GNT3	
FAM20B	1	FAM20B	
HSPB6	1	HSPB6	
PON2	1	PON2	
PON1	1	PON1	
POP5	1	POP5	
B4GAT1	2	B4GAT1:B3GNT6	
GGTLC1	1	GGTLC1	
GGTLC3	1	GGTLC3	
LCN2	1	LCN2	
PPBP	1	PPBP	
GCA	1	GCA	
SRP14	1	SRP14	
PPIB	1	PPIB	
RMDN1	1	RMDN1	
PPT1	1	PPT1	
KRTAP9-2	1	KRTAP9-2	
ATP5PD	1	ATP5PD	
HAPLN4	1	HAPLN4	
HAPLN1	1	HAPLN1	
TMPRSS11A	1	TMPRSS11A	
MYEOV	1	MYEOV	
LRRC38	1	LRRC38	
VAMP7	1	VAMP7	
FCGR3A	1	FCGR3A	
FCGR2A	1	FCGR2A	
ID2	1	ID2	
FUT1	1	FUT1	
FUT9	1	FUT9	
IL7	1	IL7	
CLN5	1	CLN5	
CLTA	1	CLTA	
AP3S2	1	AP3S2	
ZPBP	1	ZPBP	
ESM1	1	ESM1	
CEACAM7	1	CEACAM7	
CHST4	1	CHST4	
AGR3	1	AGR3	
JAM3	1	JAM3	
CCDC3	1	CCDC3	
IFNA21	1	IFNA21	
OCIAD1	1	OCIAD1	
NDUFAF3	1	NDUFAF3	
FAM3A	1	FAM3A	
CNMD	1	CNMD	
NIPSNAP3B	1	NIPSNAP3B	
PTX3	1	PTX3	
BLOC1S6	1	BLOC1S6	
BLOC1S1	1	BLOC1S1	
ARL2BP	1	ARL2BP	
LBP	1	LBP	
COA8	1	COA8	
HLA-G	1	HLA-G	
LIF	1	LIF	
UBXN8	1	UBXN8	
CD40LG	1	CD40LG	
ARHGDIG	1	ARHGDIG	
COQ5	1	COQ5	
OPCML	1	OPCML	
ATP5IF1	1	ATP5IF1	
LIPF	1	LIPF	
LIPJ	1	LIPJ	
LIPM	1	LIPM	
LIPK	1	LIPK	
HLA-DPB1	1	HLA-DPB1	
SPON2	1	SPON2	
FOXI2	1	FOXI2	
SFRP5	1	SFRP5	
FOXE1	1	FOXE1	
FKBP14	1	FKBP14	
C20orf85	1	C20orf85	
CABCOCO1	1	CABCOCO1	
NAA20	1	NAA20	
HMGCL	1	HMGCL	
KRTAP10-7	1	KRTAP10-7	
PRDX4	1	PRDX4	
F8A1	1	F8A1	
GCNT1	1	GCNT1	
GCNT2	1	GCNT2	
FAM237A	1	FAM237A	
EEF1AKMT1	1	EEF1AKMT1	
NGF	1	NGF	
MTARC1	1	MTARC1	
NMS	1	NMS	
KLRF1	1	KLRF1	
CD300C	1	CD300C	
KLRB1	1	KLRB1	
NTM	1	NTM	
EGFL8	1	EGFL8	
SDR42E1	1	SDR42E1	
METRN	1	METRN	
WNT8A	1	WNT8A	
INO80C	1	INO80C	
IFNW1	1	IFNW1	
BOLL	1	BOLL	
HSD17B7	1	HSD17B7	
PEBP4	1	PEBP4	
C1orf43	1	C1orf43	
DIABLO	1	DIABLO	
ATG12	1	ATG12	
TCN2	1	TCN2	
DHRSX	1	DHRSX	
DHRS1	1	DHRS1	
LAMP2	1	LAMP2	
PGF	1	PGF	
POLR2F	1	POLR2F	
KRTAP10-12	1	KRTAP10-12	
IFNA7	1	IFNA7	
IFNA6	1	IFNA6	
CST7	1	CST7	
LMO4	1	LMO4	
WNT16	1	WNT16	
FAM167A	1	FAM167A	
MRPL20	1	MRPL20	
MRPL22	1	MRPL22	
ODF3L1	1	ODF3L1	
EFCAB8	1	EFCAB8	
MRPL45	1	MRPL45	
PSMA2	1	PSMA2	
DMAC2	1	DMAC2	
NTF3	1	NTF3	
PSMB1	1	PSMB1	
TMEM25	1	TMEM25	
TFPI2	1	TFPI2	
GIMAP2	1	GIMAP2	
GIMAP5	1	GIMAP5	
FRRS1L	1	FRRS1L	
TEX13B	1	TEX13B	
CHST11	1	CHST11	
CHST13	1	CHST13	
CHST14	1	CHST14	
C11orf91	1	C11orf91	
PRSS48	1	PRSS48	
C11orf53	1	C11orf53	
DUSP13	1	DUSP13	
DUSP21	1	DUSP21	
C4orf46	1	C4orf46	
TEX264	1	TEX264	
KLK4	1	KLK4	
KLK9	1	KLK9	
NUS1	1	NUS1	
PPCDC	1	PPCDC	
SELENOS	1	SELENOS	
IFNE	1	IFNE	
APCS	1	APCS	
VMAC	1	VMAC	
TNFSF10	1	TNFSF10	
TNFSF13	1	TNFSF13	
BST1	1	BST1	
APOBEC3B	1	APOBEC3B	
MRPS26	1	MRPS26	
MRPS36	1	MRPS36	
FGF22	1	FGF22	
FGF21	1	FGF21	
TAZ	1	TAZ	
PRDM12	1	PRDM12	
MBNL3	1	MBNL3	
COPS8	1	COPS8	
GAL3ST1	1	GAL3ST1	
GAL3ST2	1	GAL3ST2	
UCN	1	UCN	
HES3	1	HES3	
HES4	1	HES4	
RNASE3	1	RNASE3	
RBP4	1	RBP4	
RNASE7	1	RNASE7	
MUL1	1	MUL1	
SGCD	1	SGCD	
DDIT4L	1	DDIT4L	
RDH8	1	RDH8	
LILRA5	1	LILRA5	
DNAJC5B	1	DNAJC5B	
FAR2	1	FAR2	
TPST2	1	TPST2	
CD274	1	CD274	
WFDC8	1	WFDC8	
IL26	1	IL26	
WFDC1	1	WFDC1	
GREM2	1	GREM2	
XPA	1	XPA	
FAM219A	1	FAM219A	
FLT3LG	1	FLT3LG	
PYCR1	1	PYCR1	
PYCR2	1	PYCR2	
IZUMO4	1	IZUMO4	
VGLL2	1	VGLL2	
EFNA1	1	EFNA1	
TACSTD2	1	TACSTD2	
DDOST	1	DDOST	
PPM1L	1	PPM1L	
TPD52L3	1	TPD52L3	
CYB5D2	1	CYB5D2	
CALN1	1	CALN1	
CNTFR	1	CNTFR	
HOXC9	1	HOXC9	
ELANE	1	ELANE	
CIDEC	1	CIDEC	
DESI2	1	DESI2	
TEX43	1	TEX43	
TEX47	1	TEX47	
IL18BP	1	IL18BP	
PLSCR3	1	PLSCR3	
TRIM73	1	TRIM73	
PCCB	1	PCCB	
MBD3L2B	1	MBD3L2B	
TNFRSF6B	1	TNFRSF6B	
ECI1	1	ECI1	
PHETA1	1	PHETA1	
LYG1	1	LYG1	
TIMM50	1	TIMM50	
COX11	1	COX11	
TNFAIP6	1	TNFAIP6	
OLIG1	1	OLIG1	
PCYOX1L	1	PCYOX1L	
PDHB	1	PDHB	
MPHOSPH6	1	MPHOSPH6	
TCTEX1D1	1	TCTEX1D1	
SNCA	1	SNCA	
NAPSA	1	NAPSA	
POU5F2	1	POU5F2	
SUMF1	1	SUMF1	
C2orf92	1	C2orf92	
C2orf72	1	C2orf72	
C2orf50	1	C2orf50	
SERTAD3	1	SERTAD3	
SOD3	1	SOD3	
KIR2DS1	1	KIR2DS1	
KIR2DS2	1	KIR2DS2	
KIR2DS3	2	KIR2DS3:KIR2DS5	
RLN2	1	RLN2	
GLT6D1	1	GLT6D1	
GLTP	1	GLTP	
MBD3L2	1	MBD3L2	
C19orf38	1	HIDE1	
TOMM20	1	TOMM20	
ISCU	1	ISCU	
DCXR	1	DCXR	
MED18	1	MED18	
BMERB1	1	BMERB1	
MED28	1	MED28	
NAAA	1	NAAA	
ODF3	1	ODF3	
ARPC4	1	ARPC4	
ZNRD2	1	ZNRD2	
CCDC85B	1	CCDC85B	
MFGE8	1	MFGE8	
PHB2	1	PHB2	
PRELID1	1	PRELID1	
C1QTNF4	1	C1QTNF4	
RBPMS2	1	RBPMS2	
COQ10B	1	COQ10B	
RAET1G	1	RAET1G	
CYP2W1	1	CYP2W1	
VWC2L	1	VWC2L	
TOMM20L	1	TOMM20L	
CELA3B	1	CELA3B	
GRPEL2	1	GRPEL2	
THEM5	1	THEM5	
THEM4	1	THEM4	
CFC1B	1	CFC1B	
NDUFB9	1	NDUFB9	
IL12A	1	IL12A	
ST8SIA6	1	ST8SIA6	
SLAMF6	1	SLAMF6	
CD3E	1	CD3E	
PDRG1	1	PDRG1	
IL17A	1	IL17A	
GEMIN8	1	GEMIN8	
SIRPB2	1	SIRPB2	
NDUFS8	1	NDUFS8	
STMN2	1	STMN2	
APMAP	1	APMAP	
CLEC4D	1	CLEC4D	
GPX1	1	GPX1	
GPX3	1	GPX3	
GPX6	1	GPX6	
CLEC3B	1	CLEC3B	
BAK1	1	BAK1	
SPARC	1	SPARC	
CDR1	1	CDR1	
AUH	1	AUH	
CDX4	1	CDX4	
WASHC3	1	WASHC3	
B4GALT2	1	B4GALT2	
B4GALT7	1	B4GALT7	
B4GALT4	1	B4GALT4	
BAX	1	BAX	
BORCS7	1	BORCS7	
PLA2G1B	1	PLA2G1B	
C17orf98	1	C17orf98	
MRPL14	1	MRPL14	
MRPL57	1	MRPL57	
PLAAT2	1	PLAAT2	
TFF2	1	TFF2	
TCTEX1D2	1	TCTEX1D2	
FAM72B	1	FAM72B	
DCTN5	1	DCTN5	
LENEP	1	LENEP	
PIGBOS1	1	PIGBOS1	
KRTAP7-1	1	KRTAP7-1	
MTLN	1	MTLN	
COPS9	1	COPS9	
APELA	1	APELA	
DEFB103B	1	DEFB103A	
DEFB106A	1	DEFB106A	
TRAV8-2	1	TRAV8-2	
SYCE3	1	SYCE3	
SCGB1D2	1	SCGB1D2	
RPLP2	1	RPLP2	
LCN8	1	LCN8	
KRTAP9-6	1	KRTAP9-6	
LCNL1	1	LCNL1	
KRTAP4-1	1	KRTAP4-1	
LY86	1	LY86	
EPPIN	1	EPPIN	
PRELID3A	1	PRELID3A	
HMSD	1	HMSD	
TMEFF1	1	TMEFF1	
TMEFF2	1	TMEFF2	
CRISPLD2	1	CRISPLD2	
RXYLT1	1	RXYLT1	
SUN5	1	SUN5	
IL13RA1	1	IL13RA1	
FKBP8	1	FKBP8	
FKBP9	1	FKBP9	
CEBPB	1	CEBPB	
ARFIP1	1	ARFIP1	
DCT	1	DCT	
FIBCD1	1	FIBCD1	
SHOX2	1	SHOX2	
FBLIM1	1	FBLIM1	
VPS37A	1	VPS37A	
ENTPD3	1	ENTPD3	
GLB1L	1	GLB1L	
ACVR2B	1	ACVR2B	
ABI3	1	ABI3	
RNF13	1	RNF13	
SPEM1	1	SPEM1	
FAM20A	1	FAM20A	
ILVBL	1	ILVBL	
GUSB	1	GUSB	
FGG	1	FGG	
TSPEAR	1	TSPEAR	
P4HTM	1	P4HTM	
SLC27A1	1	SLC27A1	
SLC27A6	1	SLC27A6	
SYT1	1	SYT1	
SYT8	1	SYT8	
SPOCK3	1	SPOCK3	
SPOCK1	1	SPOCK1	
GP5	1	GP5	
P4HA2	1	P4HA2	
P4HA3	1	P4HA3	
GFRA1	1	GFRA1	
FBLN5	1	FBLN5	
HLF	1	HLF	
BPIFB1	1	BPIFB1	
CLMP	1	CLMP	
FCRLB	1	FCRLB	
LPCAT4	1	LPCAT4	
RTN4RL2	1	RTN4RL2	
DPF1	1	DPF1	
SGPL1	1	SGPL1	
ATP5F1B	1	ATP5F1B	
PSAPL1	1	PSAPL1	
LGI2	1	LGI2	
JUN	1	JUN	
CHST8	1	CHST8	
CHST3	1	CHST3	
TP53I13	1	TP53I13	
C6orf163	1	C6orf163	
KNSTRN	1	KNSTRN	
LHX6	1	LHX6	
P3H4	1	P3H4	
APCDD1	1	APCDD1	
FEZF2	1	FEZF2	
WIF1	1	WIF1	
APCDD1L	1	APCDD1L	
FOXJ1	1	FOXJ1	
BMP5	1	BMP5	
RBM42	1	RBM42	
NKX2-1	1	NKX2-1	
NKX2-3	1	NKX2-3	
FLOT1	1	FLOT1	
FLOT2	1	FLOT2	
SIGLEC9	1	SIGLEC9	
ETNK1	1	ETNK1	
SIGLEC6	1	SIGLEC6	
CREM	1	CREM	
PINK1	1	PINK1	
MUC15	1	MUC15	
RIBC1	1	RIBC1	
TEKT4	1	TEKT4	
FAM151A	1	FAM151A	
ASB14	1	ASB14	
OTUD1	1	OTUD1	
CCDC51	1	CCDC51	
HEPACAM2	1	HEPACAM2	
SAV1	1	SAV1	
TRIM49C	1	TRIM49C	
SCML1	1	SCML1	
GXYLT2	1	GXYLT2	
GALNT4	1	GALNT4	
SPATA2L	1	SPATA2L	
ABHD15	1	ABHD15	
MYORG	1	MYORG	
PRSS53	1	PRSS53	
SHH	1	SHH	
BMP8A	1	BMP8A	
BMP8B	1	BMP8B	
SP5	1	SP5	
SDF4	1	SDF4	
MICU2	1	MICU2	
LPXN	1	LPXN	
GALC	1	GALC	
ANGPTL6	1	ANGPTL6	
ANGPTL4	1	ANGPTL4	
IKBIP	1	IKBIP	
MIEF2	1	MIEF2	
MOXD1	1	MOXD1	
CRELD1	1	CRELD1	
ABHD16A	1	ABHD16A	
A1BG	1	A1BG	
HOXD11	1	HOXD11	
NAGLU	1	NAGLU	
NAGPA	1	NAGPA	
CYP27A1	1	CYP27A1	
ASTL	1	ASTL	
GDF7	1	GDF7	
LILRA1	1	LILRA1	
TMEM102	1	TMEM102	
GATA5	1	GATA5	
GATA1	1	GATA1	
SMPD1	1	SMPD1	
SYT15	1	SYT15	
CD244	1	CD244	
RFFL	1	RFFL	
P2RX5	1	P2RX5	
OLFM4	1	OLFM4	
LYSMD3	1	LYSMD3	
NOVA2	1	NOVA2	
RASSF6	1	RASSF6	
NXPE4	1	NXPE4	
NXPE1	1	NXPE1	
RGMA	1	RGMA	
TMX4	1	TMX4	
GGT7	1	GGT7	
GGT6	1	GGT6	
ZP3	1	ZP3	
ITPRIPL2	1	ITPRIPL2	
PRR5L	1	PRR5L	
ANTXR2	1	ANTXR2	
PRRC1	1	PRRC1	
IL17RB	1	IL17RB	
ADAD2	1	ADAD2	
BTBD17	1	BTBD17	
TRIM49	1	TRIM49	
B4GALNT1	1	B4GALNT1	
B4GALNT2	1	B4GALNT2	
IL18R1	1	IL18R1	
HMX1	1	HMX1	
VWC2	1	VWC2	
DAZ3	1	DAZ3	
DAZ2	2	DAZ4:DAZ2	
SNX8	1	SNX8	
GLB1	1	GLB1	
JUNB	1	JUNB	
ISL1	1	ISL1	
ISL2	1	ISL2	
GRAMD2A	1	GRAMD2A	
MAGEC2	1	MAGEC2	
SPRED3	1	SPRED3	
POMGNT2	1	POMGNT2	
TBRG1	1	TBRG1	
HHLA2	1	HHLA2	
TAPBPL	1	TAPBPL	
SRPX	1	SRPX	
CXXC5	1	CXXC5	
CREB1	1	CREB1	
SPAG4	1	SPAG4	
GDF11	1	GDF11	
DMRT1	1	DMRT1	
KIAA1191	1	KIAA1191	
CXCL14	1	CXCL14	
CENPX	1	CENPX	
BORCS8	1	BORCS8	
AP1S1	1	AP1S1	
BCL2L2	1	BCL2L2	
SAMD13	1	SAMD13	
COPZ1	1	COPZ1	
RNASE4	1	RNASE4	
HINT2	1	HINT2	
CLEC20A	1	CLEC20A	
GSTO2	1	GSTO2	
STX6	1	STX6	
STX8	1	STX8	
ZC4H2	1	ZC4H2	
GSTT4	1	GSTT4	
FBXO47	1	FBXO47	
FBXO45	1	FBXO45	
GSTT1	1	GSTT1	
BMF	1	BMF	
STYX	1	STYX	
C6orf15	1	C6orf15	
NENF	1	NENF	
BCAS2	1	BCAS2	
BCAS4	1	BCAS4	
BPI	1	BPI	
BCAT2	1	BCAT2	
IL2RA	1	IL2RA	
PEX26	1	PEX26	
BSG	1	BSG	
BSX	1	BSX	
H3C1	1	H3C1	
CPLANE2	1	CPLANE2	
SSNA1	1	SSNA1	
ENPP6	1	ENPP6	
HTRA3	1	HTRA3	
HTRA4	1	HTRA4	
PLD4	1	PLD4	
HTRA2	1	HTRA2	
PLD6	1	PLD6	
SUN3	1	SUN3	
GFOD2	1	GFOD2	
ZMYND12	1	ZMYND12	
HS3ST5	1	HS3ST5	
HS3ST6	1	HS3ST6	
TBX10	1	TBX10	
ST3GAL5	1	ST3GAL5	
ST3GAL1	1	ST3GAL1	
MOCS3	1	MOCS3	
C1orf194	1	C1orf194	
APOL4	1	APOL4	
METTL21C	1	METTL21C	
ELP6	1	ELP6	
RFLNA	1	RFLNA	
DIO3	1	DIO3	
FKBP6	1	FKBP6	
C1orf158	1	C1orf158	
CPM	1	CPM	
CPO	1	CPO	
KBTBD13	1	KBTBD13	
CRP	1	CRP	
CEBPD	1	CEBPD	
CRX	1	CRX	
C1orf115	1	C1orf115	
DCAF4L2	1	DCAF4L2	
C6orf89	1	C6orf89	
NFU1	1	NFU1	
C1QTNF12	1	C1QTNF12	
C6orf58	1	LEG1	
QPCT	1	QPCT	
PAIP2B	1	PAIP2B	
RSKR	1	RSKR	
C3orf84	1	C3orf84	
DBT	1	DBT	
C3orf33	1	C3orf33	
CYP2D7	1	CYP2D7	
CYP2D6	1	CYP2D6	
IGLON5	1	IGLON5	
CYP2B6	1	CYP2B6	
CYP2C9	1	CYP2C9	
QPRT	1	QPRT	
RPLP0	1	RPLP0	
BDH1	1	BDH1	
CYP2F1	1	CYP2F1	
GSX1	1	GSX1	
AADAC	1	AADAC	
HP	1	HP	
MRPL4	1	MRPL4	
DGCR6	1	DGCR6	
EMX1	1	EMX1	
VPS37D	1	VPS37D	
ENTPD1	1	ENTPD1	
ENTPD6	1	ENTPD6	
UBE2J2	1	UBE2J2	
CLYBL	1	CLYBL	
HYAL1	1	HYAL1	
HYAL2	1	HYAL2	
MRPS2	1	MRPS2	
RNF114	1	RNF114	
MED4	1	MED4	
DKK2	1	DKK2	
RNF125	1	RNF125	
CYP1A1	1	CYP1A1	
EMB	1	EMB	
RNF166	1	RNF166	
PCYOX1	1	PCYOX1	
ABHD6	1	ABHD6	
TDRD10	1	TDRD10	
ITLN2	1	ITLN2	
MCCC2	1	MCCC2	
IQCF1	1	IQCF1	
OVOL1	1	OVOL1	
BEX2	1	BEX2	
BEX1	1	BEX1	
RAB40AL	1	RAB40AL	
C21orf62	1	C21orf62	
GNPNAT1	1	GNPNAT1	
B3GNT8	1	B3GNT8	
B3GNT7	1	B3GNT7	
CIB4	1	CIB4	
SIRPG	1	SIRPG	
SDR9C7	1	SDR9C7	
TGFB2	1	TGFB2	
TGFB1	1	TGFB1	
NFKBID	1	NFKBID	
HSPB2	1	HSPB2	
CHMP3	1	CHMP3	
LCAT	1	LCAT	
DLK2	1	DLK2	
POMK	1	POMK	
FUCA2	1	FUCA2	
CISH	1	CISH	
MFNG	1	MFNG	
CHODL	1	CHODL	
LCN9	1	LCN9	
DLX5	1	DLX5	
ACP7	1	ACP7	
ACP2	1	ACP2	
ACP3	1	ACP3	
GADD45GIP1	1	GADD45GIP1	
LCTL	1	LCTL	
ATP6V1E1	1	ATP6V1E1	
PRSS45P	1	PRSS45P	
GCG	1	GCG	
CFHR2	1	CFHR2	
BORCS5	1	BORCS5	
FETUB	1	FETUB	
SYT5	1	SYT5	
GGH	1	GGH	
GH1	1	GH1	
ATP6V1B2	1	ATP6V1B2	
LDAH	1	LDAH	
ATP6V1B1	1	ATP6V1B1	
GNS	1	GNS	
LDHC	1	LDHC	
GP6	1	GP6	
C10orf82	1	C10orf82	
MGMT	1	MGMT	
RAB41	1	RAB41	
RAB36	1	RAB36	
ADPGK	1	ADPGK	
VAPA	1	VAPA	
VAPB	1	VAPB	
SEPHS2	1	SEPHS2	
ATP6V0D1	1	ATP6V0D1	
KRTAP9-1	1	KRTAP9-1	
GFRA3	1	GFRA3	
CDCP2	1	CDCP2	
GFRAL	1	GFRAL	
FTMT	1	FTMT	
CAPZA3	1	CAPZA3	
ATP5PO	1	ATP5PO	
NANOS1	1	NANOS1	
HAPLN2	1	HAPLN2	
TMPRSS11E	1	TMPRSS11E	
TMPRSS11F	1	TMPRSS11F	
TMPRSS11D	1	TMPRSS11D	
STOML2	1	STOML2	
UQCRC1	1	UQCRC1	
UQCRC2	1	UQCRC2	
HPN	1	HPN	
HPR	1	HPR	
LRRC34	1	LRRC34	
MANEAL	1	MANEAL	
PGAM5	1	PGAM5	
VBP1	1	VBP1	
ERAS	1	ERAS	
GTF3C6	1	GTF3C6	
PRCP	1	PRCP	
FCGR1A	1	FCGR1A	
ERFE	1	ERFE	
ERFL	1	ERFL	
BPIFA3	1	BPIFA3	
BPIFA2	1	BPIFA2	
PPP1R3B	1	PPP1R3B	
PPP1R3D	1	PPP1R3D	
ERI3	1	ERI3	
HMGCLL1	1	HMGCLL1	
PRG2	1	PRG2	
BPIFB6	1	BPIFB6	
OOEP	1	OOEP	
STX17	1	STX17	
STX16	1	STX16	
MICB	1	MICB	
IHH	1	IHH	
PLA2G15	1	PLA2G15	
DOK6	1	DOK6	
FUT6	1	FUT6	
FUT5	1	FUT5	
FUT7	1	FUT7	
ISOC1	1	ISOC1	
ISOC2	1	ISOC2	
IL6	1	IL6	
HOGA1	1	HOGA1	
CLTB	1	CLTB	
SERPINA6	1	SERPINA6	
AP3S1	1	AP3S1	
IVD	1	IVD	
C17orf78	1	C17orf78	
GTF2H3	1	GTF2H3	
C17orf99	1	C17orf99	
IGFBP5	1	IGFBP5	
IGFBP4	1	IGFBP4	
IGFBP3	1	IGFBP3	
IGFBP2	1	IGFBP2	
IGFBP7	1	IGFBP7	
SCCPDH	1	SCCPDH	
LAGE3	1	LAGE3	
PTGDS	1	PTGDS	
PSG5	1	PSG5	
PSG6	1	PSG6	
NME5	1	NME5	
RAD51B	1	RAD51B	
DNASE1L2	1	DNASE1L2	
C1GALT1	1	C1GALT1	
DPM1	1	DPM1	
SRPRB	1	SRPRB	
PTGIS	1	PTGIS	
TRNAU1AP	1	TRNAU1AP	
NEGR1	1	NEGR1	
LGI4	1	LGI4	
SMCO3	1	SMCO3	
SMCO1	1	SMCO1	
OPTC	1	OPTC	
MTHFD2	1	MTHFD2	
LYPD3	1	LYPD3	
CHST6	1	CHST6	
SDHAF2	1	SDHAF2	
CHST5	1	CHST5	
AGR2	1	AGR2	
GZMM	1	GZMM	
NDUFAF4	1	NDUFAF4	
KAZALD1	1	KAZALD1	
C6orf136	1	C6orf136	
KMO	1	KMO	
NDUFB10	1	NDUFB10	
UBA5	1	UBA5	
BNIP1	1	BNIP1	
CNTF	1	CNTF	
WDR54	1	WDR54	
AHSG	1	AHSG	
IGLL5	1	IGLL5	
CPSF4L	1	CPSF4L	
BCL2L1	1	BCL2L1	
C1QL4	1	C1QL4	
C1QL3	1	C1QL3	
DNAJC5	1	DNAJC5	
LEUTX	1	LEUTX	
FERD3L	1	FERD3L	
ARRDC4	1	ARRDC4	
ARRDC1	1	ARRDC1	
HLA-B	1	HLA-B	
HLA-C	1	HLA-C	
HLA-A	1	HLA-A	
HLA-F	1	HLA-F	
RPS26	1	RPS26	
ORM2	1	ORM2	
MLF2	1	MLF2	
GDPD1	1	GDPD1	
GDPD3	1	GDPD3	
ATP1B4	1	ATP1B4	
ATP1B1	1	ATP1B1	
PSG11	1	PSG11	
COQ3	1	COQ3	
CYP3A43	1	CYP3A43	
ZPBP2	1	ZPBP2	
NOTO	1	NOTO	
HS3ST3A1	1	HS3ST3A1	
INCA1	1	INCA1	
NR0B2	1	NR0B2	
FAM222A	1	FAM222A	
CPA1	1	CPA1	
CPB2	1	CPB2	
CPA6	1	CPA6	
MDK	1	MDK	
PVRIG	1	PVRIG	
SLC25A23	1	SLC25A23	
CTHRC1	1	CTHRC1	
MMAB	1	MMAB	
RESP18	1	RESP18	
RIMKLB	1	RIMKLB	
SBSPON	1	SBSPON	
CPN2	1	CPN2	
PGRMC1	1	PGRMC1	
MOS	1	MOS	
DPEP2	1	DPEP2	
NPTN	1	NPTN	
PNLIPRP3	1	PNLIPRP3	
RBM4B	1	RBM4B	
RAB40A	1	RAB40A	
RAB40B	1	RAB40B	
RAB40C	1	RAB40C	
TLNRD1	1	TLNRD1	
NKX2-8	1	NKX2-8	
TSPY8	1	TSPY8	
ASAH1	1	ASAH1	
EEF1AKMT4	1	EEF1AKMT4	
A4GNT	1	A4GNT	
LAMTOR1	1	LAMTOR1	
EEF1AKMT2	1	EEF1AKMT2	
FAM107A	1	FAM107A	
GUCA1B	1	GUCA1B	
GUCA1C	1	GUCA1C	
MACROD1	1	MACROD1	
GLB1L2	1	GLB1L2	
