NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
KCNK6	1	KCNK6	
TMEM18	1	TMEM18	
CCL4L2	1	CCL4L1	
SLC6A1	1	SLC6A1	
SLC37A2	1	SLC37A2	
CLDN14	1	CLDN14	
MSMO1	1	MSMO1	
SLC39A1	1	SLC39A1	
OR2T3	1	OR2T3	
TOMM7	1	TOMM7	
OR4D9	1	OR4D9	
SRD5A1	1	SRD5A1	
IFITM2	1	IFITM2	
TSPAN3	1	TSPAN3	
TSPAN15	1	TSPAN15	
PLPP2	1	PLPP2	
SLC18B1	1	SLC18B1	
SLC5A4	1	SLC5A4	
SLC35G4	1	SLC35G4	
IFITM3	1	IFITM3	
MGST3	1	MGST3	
OR51E1	1	OR51E1	
TSPAN9	1	TSPAN9	
KRTAP19-2	1	KRTAP19-2	
SLC7A3	1	SLC7A3	
SLC66A1	1	SLC66A1	
PIGC	1	PIGC	
TMEM185B	1	TMEM185B	
TSPAN5	1	TSPAN5	
AGTR2	1	AGTR2	
SLC10A7	1	SLC10A7	
SLC18A2	1	SLC18A2	
SLC39A11	1	SLC39A11	
EBP	1	EBP	
SLC38A11	1	SLC38A11	
BDKRB1	1	BDKRB1	
CMTM5	1	CMTM5	
SEC61A1	1	SEC61A1	
GPR139	1	GPR139	
HHATL	1	HHATL	
SCGB3A2	1	SCGB3A2	
C3orf85	1	C3orf85	
CCR5	1	CCR5	
OR2H1	1	OR2H1	
HCST	1	HCST	
DEFA3	1	DEFA3	
SLC17A9	1	SLC17A9	
NPBWR2	1	NPBWR2	
PLPP5	1	PLPP5	
SLC5A2	1	SLC5A2	
UBIAD1	1	UBIAD1	
UQCR10	1	UQCR10	
OR2W3	1	OR2W3	
OR2G6	1	OR2G6	
NIPAL2	1	NIPAL2	
TMEM17	1	TMEM17	
GPM6A	1	GPM6A	
GPR55	1	GPR55	
SLC46A1	1	SLC46A1	
GPR18	1	GPR18	
SLC5A12	1	SLC5A12	
SLC7A6	1	SLC7A6	
CLN6	1	CLN6	
KRTAP21-3	1	KRTAP21-3	
ATP5MC3	1	ATP5MC3	
GPR21	1	GPR21	
SLC5A9	1	SLC5A9	
FAM24A	1	FAM24A	
SLC5A1	1	SLC5A1	
PRLHR	1	PRLHR	
CX3CR1	1	CX3CR1	
TVP23A	1	TVP23A	
SLC6A7	1	SLC6A7	
RAB5IF	1	RAB5IF	
TMEM100	1	TMEM100	
TPRA1	1	TPRA1	
OR4D11	1	OR4D11	
TMEM179B	1	TMEM179B	
MTRNR2L13	1	MTRNR2L13	
AGTR1	1	AGTR1	
VN1R2	1	VN1R2	
OR10S1	1	OR10S1	
SLC29A1	1	SLC29A1	
NDFIP1	1	NDFIP1	
SLC6A13	1	SLC6A13	
SLC2A2	1	SLC2A2	
OR3A2	1	OR3A2	
WFDC10B	1	WFDC10B	
TSPAN2	1	TSPAN2	
IFI6	1	IFI6	
TAAR2	1	TAAR2	
CD9	1	CD9	
ZDHHC12	1	ZDHHC12	
SLC29A2	1	SLC29A2	
SSTR4	1	SSTR4	
TAAR9	1	TAAR9	
OR2T12	1	OR2T12	
CXCR2	1	CXCR2	
C5AR2	1	C5AR2	
YIPF5	1	YIPF5	
CCR7	1	CCR7	
SMIM18	1	SMIM18	
MBOAT7	1	MBOAT7	
CLDN19	1	CLDN19	
SLC22A4	1	SLC22A4	
SLC16A5	1	SLC16A5	
OR2H2	1	OR2H2	
SLC47A1	1	SLC47A1	
VN1R1	1	VN1R1	
SLC35B2	1	SLC35B2	
SYNGR2	1	SYNGR2	
MCHR2	1	MCHR2	
LMBR1	1	LMBR1	
MPC2	1	MPC2	
GPRC5B	1	GPRC5B	
NIPAL3	1	NIPAL3	
ELOVL4	1	ELOVL4	
SLC22A1	1	SLC22A1	
WFDC9	1	WFDC9	
DEFB131A	1	DEFB131A	
SLC11A2	1	SLC11A2	
SLC25A35	1	SLC25A35	
C5AR1	1	C5AR1	
GHITM	1	GHITM	
GET1	1	GET1	
SLC25A14	1	SLC25A14	
CD37	1	CD37	
TMEM109	1	TMEM109	
GPR27	1	GPR27	
CCR9	1	CCR9	
TM4SF5	1	TM4SF5	
SC5D	1	SC5D	
SEC61G	1	SEC61G	
SLC6A6	1	SLC6A6	
LPAR6	1	LPAR6	
SLC52A2	1	SLC52A2	
ALG3	1	ALG3	
OXTR	1	OXTR	
DEFB1	1	DEFB1	
GPR146	1	GPR146	
SLC22A12	1	SLC22A12	
SLC35A2	1	SLC35A2	
SLC17A5	1	SLC17A5	
SLC2A6	1	SLC2A6	
SLC46A2	1	SLC46A2	
GJB2	1	GJB2	
SLC6A3	1	SLC6A3	
MT-CO2	1	MT-CO2	
SLC7A10	1	SLC7A10	
GPR171	1	GPR171	
S1PR2	1	S1PR2	
SLC7A4	1	SLC7A4	
SLC35G2	1	SLC35G2	
SSTR5	1	SSTR5	
OR10P1	1	OR10P1	
MS4A4A	1	MS4A4A	
SLC25A2	1	SLC25A2	
ATP5MD	1	ATP5MD	
CLRN3	1	CLRN3	
SLC5A5	1	SLC5A5	
GPR85	1	GPR85	
SLC38A2	1	SLC38A2	
OR2T33	1	OR2T33	
MS4A4E	1	MS4A4E	
SLC66A2	1	SLC66A2	
SPINK7	1	SPINK7	
SCAMP4	1	SCAMP4	
SLC47A2	1	SLC47A2	
ELOVL5	1	ELOVL5	
OR6C76	1	OR6C76	
SLC18A1	1	SLC18A1	
VMA21	1	VMA21	
P2RY1	1	P2RY1	
PAQR9	1	PAQR9	
MBOAT1	1	MBOAT1	
SLC35E4	1	SLC35E4	
CLDND1	1	CLDND1	
SLC10A4	1	SLC10A4	
TLCD3A	1	TLCD3A	
OR2I1P	1	OR2I1P	
SLC17A3	1	SLC17A3	
TP53I11	1	TP53I11	
SLC39A3	1	SLC39A3	
KRTAP20-4	1	KRTAP20-4	
FITM2	1	FITM2	
FAIM2	1	FAIM2	
SLC13A5	1	SLC13A5	
MGST1	1	MGST1	
MPV17	1	MPV17	
TMEM41A	1	TMEM41A	
CMTM6	1	CMTM6	
SLC36A2	1	SLC36A2	
FPR3	1	FPR3	
PLPPR5	1	PLPPR5	
SMAGP	1	SMAGP	
SERINC1	1	SERINC1	
SLC7A2	1	SLC7A2	
TOMM5	1	TOMM5	
GALR2	1	GALR2	
OPN1LW	1	OPN1LW	
TMEM41B	1	TMEM41B	
SPINK2	1	SPINK2	
SLC11A1	1	SLC11A1	
ANKH	1	ANKH	
SLC43A3	1	SLC43A3	
ZDHHC16	1	ZDHHC16	
CYSLTR2	1	CYSLTR2	
TPCN2	1	TPCN2	
AIG1	1	AIG1	
SLC22A15	1	SLC22A15	
SLC2A11	1	SLC2A11	
GPR137C	1	GPR137C	
TMEM104	1	TMEM104	
CLDN10	1	CLDN10	
ARL6IP5	1	ARL6IP5	
SLC6A9	1	SLC6A9	
CCL4	1	CCL4	
XK	1	XK	
SLC39A13	1	SLC39A13	
AQP1	1	AQP1	
TMEM225	1	TMEM225	
RNF145	1	RNF145	
GNRHR	1	GNRHR	
NDUFA11	1	NDUFA11	
CAV2	1	CAV2	
TMEM88	1	TMEM88	
MFSD8	1	MFSD8	
RER1	1	RER1	
OPN1MW2	1	OPN1MW2	
OPN1MW3	1	OPN1MW3	
OPN1MW	1	OPN1MW	
AGMO	1	AGMO	
CLPSL2	1	CLPSL2	
YIF1B	1	YIF1B	
SPPL3	1	SPPL3	
SLC5A11	1	SLC5A11	
SLC26A11	1	SLC26A11	
SLC6A19	1	SLC6A19	
AQP2	1	AQP2	
ZDHHC19	1	ZDHHC19	
OPRL1	1	OPRL1	
GPR82	1	GPR82	
YIPF4	1	YIPF4	
MTRNR2L5	1	MTRNR2L5	
TSHB	1	TSHB	
TMEM208	1	TMEM208	
TMEM39A	1	TMEM39A	
GPRC5C	1	GPRC5C	
TM9SF3	1	TM9SF3	
CRHR2	1	CRHR2	
FFAR2	1	FFAR2	
SPNS3	1	SPNS3	
SLC6A11	1	SLC6A11	
FPR1	1	FPR1	
SLC10A5	1	SLC10A5	
CLDN20	1	CLDN20	
OPN1SW	1	OPN1SW	
TMEM230	1	TMEM230	
RNF170	1	RNF170	
OXGR1	1	OXGR1	
SLC8B1	1	SLC8B1	
SLC43A2	1	SLC43A2	
OR1I1	1	OR1I1	
RNF121	1	RNF121	
SLC52A1	1	SLC52A1	
TMEM97	1	TMEM97	
CD47	1	CD47	
OPRD1	1	OPRD1	
CCR6	1	CCR6	
GRPR	1	GRPR	
LPAR2	1	LPAR2	
PTGFR	1	PTGFR	
XKRX	1	XKRX	
SLC7A8	1	SLC7A8	
FLVCR1	1	FLVCR1	
SLC25A34	1	SLC25A34	
OR1L1	1	OR1L1	
EPGN	1	EPGN	
TM2D2	1	TM2D2	
MPC1	1	MPC1	
IFITM5	1	IFITM5	
SLC7A1	1	SLC7A1	
TMEM33	1	TMEM33	
TACR2	1	TACR2	
HAS1	1	HAS1	
YIF1A	1	YIF1A	
TMEM69	1	TMEM69	
MFSD14B	1	MFSD14B	
RNF175	1	RNF175	
RGR	1	RGR	
SLC15A4	1	SLC15A4	
GPR33	1	GPR33	
TMEM176A	1	TMEM176A	
ZDHHC3	1	ZDHHC3	
TMEM196	1	TMEM196	
SLC16A11	1	SLC16A11	
INSIG2	1	INSIG2	
GPR137B	1	GPR137B	
KRTAP19-4	1	KRTAP19-4	
RNF139	1	RNF139	
P2RY14	1	P2RY14	
PATE2	1	PATE2	
OR10J3	1	OR10J3	
SLC31A1	1	SLC31A1	
SLC2A4	1	SLC2A4	
SLC16A9	1	SLC16A9	
ZDHHC21	1	ZDHHC21	
WFDC11	1	WFDC11	
IGIP	1	IGIP	
SLC22A5	1	SLC22A5	
NIPA2	1	NIPA2	
GPBAR1	1	GPBAR1	
SLC19A3	1	SLC19A3	
UNC93A	1	UNC93A	
SYNGR1	1	SYNGR1	
DEFB114	1	DEFB114	
GPR65	1	GPR65	
CXCR3	1	CXCR3	
CMKLR1	1	CMKLR1	
UPK2	1	UPK2	
SVOP	1	SVOP	
COX14	1	COX14	
MS4A12	1	MS4A12	
PIGZ	1	PIGZ	
MPV17L2	1	MPV17L2	
RNF122	1	RNF122	
OR8S1	1	OR8S1	
CLN3	1	CLN3	
INS	1	INS	
DNAJC22	1	DNAJC22	
NDUFB1	1	NDUFB1	
TNFRSF12A	1	TNFRSF12A	
COQ2	1	COQ2	
SLC1A5	1	SLC1A5	
BDKRB2	1	BDKRB2	
SLC44A1	1	SLC44A1	
TSPAN7	1	TSPAN7	
SLC22A3	1	SLC22A3	
MTRNR2L4	1	MTRNR2L4	
P2RY8	1	P2RY8	
GPR26	1	GPR26	
GPR52	1	GPR52	
LMBRD1	1	LMBRD1	
SLC2A1	1	SLC2A1	
DUOXA1	1	DUOXA1	
MFSD14A	1	MFSD14A	
SEC22C	1	SEC22C	
GPR25	1	GPR25	
OPRK1	1	OPRK1	
SMIM38	1	SMIM38	
LTB4R	1	LTB4R	
MRGPRD	1	MRGPRD	
SLC18A3	1	SLC18A3	
NIPAL1	1	NIPAL1	
AQP7	1	AQP7	
NINJ1	1	NINJ1	
TMEM255B	1	TMEM255B	
CCR1	1	CCR1	
SLC38A9	1	SLC38A9	
SLC6A4	1	SLC6A4	
SMLR1	1	SMLR1	
GPR88	1	GPR88	
TCTA	1	TCTA	
SLC2A7	1	SLC2A7	
SLC25A16	1	SLC25A16	
GPR15	1	GPR15	
SLC6A14	1	SLC6A14	
LPAR1	1	LPAR1	
SPINK4	1	SPINK4	
DCSTAMP	1	DCSTAMP	
TMEM161A	1	TMEM161A	
SLC13A1	1	SLC13A1	
GPR45	1	GPR45	
CD82	1	CD82	
TMEM217	1	TMEM217	
IQCF6	1	IQCF6	
SLC16A3	1	SLC16A3	
SCGB1D1	1	SCGB1D1	
GPR32	1	GPR32	
SYPL1	1	SYPL1	
SLC25A15	1	SLC25A15	
SLC35B3	1	SLC35B3	
SMIM20	1	SMIM20	
SPPL2A	1	SPPL2A	
SHISA4	1	SHISA4	
SLC30A5	1	SLC30A5	
CACNG1	1	CACNG1	
TMEM158	1	TMEM158	
SYNGR3	1	SYNGR3	
TSPAN12	1	TSPAN12	
TSPAN6	1	TSPAN6	
OTOP2	1	OTOP2	
NEMP2	1	NEMP2	
MFSD4A	1	MFSD4A	
TSPAN16	1	TSPAN16	
DEFB106A	1	DEFB106A	
TSPAN19	1	TSPAN19	
TMEM251	1	TMEM251	
SSTR1	1	SSTR1	
SLC22A31	1	SLC22A31	
SLC35E1	1	SLC35E1	
SLC32A1	1	SLC32A1	
SCGB1D2	1	SCGB1D2	
COX6C	1	COX6C	
SLC10A3	1	SLC10A3	
GPR42	1	GPR42	
SERINC4	1	SERINC4	
SLC38A3	1	SLC38A3	
MFSD9	1	MFSD9	
DEFB136	1	DEFB136	
SLC41A3	1	SLC41A3	
HGSNAT	1	HGSNAT	
SLC22A2	1	SLC22A2	
SLC44A3	1	SLC44A3	
DEFB123	1	DEFB123	
SLC29A3	1	SLC29A3	
FAXDC2	1	FAXDC2	
RAMP1	1	RAMP1	
PTAFR	1	PTAFR	
TMEM234	1	TMEM234	
CD151	1	CD151	
TMEM205	1	TMEM205	
SLC37A1	1	SLC37A1	
MTLN	1	MTLN	
TMEM125	1	TMEM125	
GALR3	1	GALR3	
UPK1B	1	UPK1B	
SPINK8	1	SPINK8	
SLC2A14	1	SLC2A14	
FLVCR2	1	FLVCR2	
WLS	1	WLS	
SYNGR4	1	SYNGR4	
SLC35E2B	1	SLC35E2B	
EI24	1	EI24	
TMEM168	1	TMEM168	
CDS2	1	CDS2	
MS4A3	1	MS4A3	
SSTR2	1	SSTR2	
SERINC5	1	SERINC5	
VOPP1	1	VOPP1	
CTLA4	1	CTLA4	
TBXA2R	1	TBXA2R	
SLC13A2	1	SLC13A2	
COX8A	1	COX8A	
SLC45A3	1	SLC45A3	
TMEM233	1	TMEM233	
SLC44A2	1	SLC44A2	
F2R	1	F2R	
S1PR4	1	S1PR4	
MTRNR2L10	1	MTRNR2L10	
P2RY4	1	P2RY4	
ATP5MF	1	ATP5MF	
TIMM23B	1	TIMM23B	
TMEM161B	1	TMEM161B	
KCNK1	1	KCNK1	
PSCA	1	PSCA	
DEFB105A	1	DEFB105A	
SLC16A14	1	SLC16A14	
F2RL1	1	F2RL1	
CNR2	1	CNR2	
HTR5A	1	HTR5A	
FXYD4	1	FXYD4	
NPY4R2	1	NPY4R2	
NPY4R	1	NPY4R	
CALCRL	1	CALCRL	
GPR20	1	GPR20	
TMEM252	1	TMEM252	
PIRT	1	PIRT	
OTOP3	1	OTOP3	
GHSR	1	GHSR	
TMEM115	1	TMEM115	
TACR1	1	TACR1	
SLC43A1	1	SLC43A1	
DPY19L1	1	DPY19L1	
TOMM6	1	TOMM6	
COX7A2L	1	COX7A2L	
KRTAP7-1	1	KRTAP7-1	
SLC7A14	1	SLC7A14	
MS4A7	1	MS4A7	
PIGB	1	PIGB	
SLC45A2	1	SLC45A2	
SPNS2	1	SPNS2	
SLC29A4	1	SLC29A4	
MLC1	1	MLC1	
STEAP1	1	STEAP1	
TIMM22	1	TIMM22	
CCL20	1	CCL20	
SLC25A4	1	SLC25A4	
KISS1R	1	KISS1R	
NPSR1	1	NPSR1	
MFSD2A	1	MFSD2A	
SLC36A4	1	SLC36A4	
ALG9	1	ALG9	
YIPF7	1	YIPF7	
LENEP	1	LENEP	
SLC15A3	1	SLC15A3	
NPY1R	1	NPY1R	
PTGER1	1	PTGER1	
TMEM82	1	TMEM82	
SLC44A4	1	SLC44A4	
HACD1	1	HACD1	
OPN3	1	OPN3	
PLPP4	1	PLPP4	
CRHR1	1	CRHR1	
TMEM236	1	TMEM236	
LY6L	1	LY6L	
FFAR3	1	FFAR3	
CYSLTR1	1	CYSLTR1	
CNEP1R1	1	CNEP1R1	
HMSD	1	HMSD	
KCNE2	1	KCNE2	
ZMPSTE24	1	ZMPSTE24	
SLC35F1	1	SLC35F1	
UBAC2	1	UBAC2	
VDAC3	1	VDAC3	
GJB4	1	GJB4	
SLC10A6	1	SLC10A6	
YIPF6	1	YIPF6	
SLC51A	1	SLC51A	
SHISAL2B	1	SHISAL2B	
SLC6A12	1	SLC6A12	
ST20	1	ST20	
EMC4	1	EMC4	
SMIM15	1	SMIM15	
CACNG5	1	CACNG5	
RNF26	1	RNF26	
SPINK14	1	SPINK14	
XKR3	1	XKR3	
SLC38A1	1	SLC38A1	
TMEM204	1	TMEM204	
TMEM38A	1	TMEM38A	
TMEM121	1	TMEM121	
IQCF5	1	IQCF5	
CMTM3	1	CMTM3	
SLC25A21	1	SLC25A21	
GJB5	1	GJB5	
MFSD2B	1	MFSD2B	
APELA	1	APELA	
TMEM184B	1	TMEM184B	
TMEM270	1	TMEM270	
MICOS10	1	MICOS10	
DEFB103B	1	DEFB103A	
HRH4	1	HRH4	
SERP2	1	SERP2	
SLC23A1	1	SLC23A1	
F2RL3	1	F2RL3	
SELENOT	1	SELENOT	
SLC16A12	1	SLC16A12	
SLC25A17	1	SLC25A17	
TGFA	1	TGFA	
SMIM5	1	SMIM5	
NTSR1	1	NTSR1	
RRH	1	RRH	
SERINC3	1	SERINC3	
SNN	1	SNN	
HTR4	1	HTR4	
CALHM2	1	CALHM2	
CXCR4	1	CXCR4	
SLC2A10	1	SLC2A10	
GPRC5A	1	GPRC5A	
SLCO2A1	1	SLCO2A1	
ADIPOR1	1	ADIPOR1	
GJB3	1	GJB3	
AQP12A	1	AQP12A	
ZDHHC15	1	ZDHHC15	
PROKR1	1	PROKR1	
TMEM210	1	TMEM210	
LY6H	1	LY6H	
SLC33A1	1	SLC33A1	
SLC2A3	1	SLC2A3	
PIGBOS1	1	PIGBOS1	
ADRB3	1	ADRB3	
VAMP3	1	VAMP3	
C20orf141	1	C20orf141	
PTGDR	1	PTGDR	
GPHB5	1	GPHB5	
POMT2	1	POMT2	
BET1	1	BET1	
NINJ2	1	NINJ2	
GPR132	1	GPR132	
SLC25A11	1	SLC25A11	
CCRL2	1	CCRL2	
P2RY11	1	P2RY11	
ATP5MGL	1	ATP5MGL	
P2RY6	1	P2RY6	
RABAC1	1	RABAC1	
TOMM40L	1	TOMM40L	
HTR1D	1	HTR1D	
TRHR	1	TRHR	
SLC35F3	1	SLC35F3	
SLC6A16	1	SLC6A16	
P2RY12	1	P2RY12	
TMEM175	1	TMEM175	
GPR182	1	GPR182	
CMTM1	1	CMTM1	
SLC13A3	1	SLC13A3	
PROKR2	1	PROKR2	
SLC22A13	1	SLC22A13	
TMEM221	1	TMEM221	
FXYD3	1	FXYD3	
MTRNR2L8	1	MTRNR2L8	
RXFP3	1	RXFP3	
DPY19L4	1	DPY19L4	
GPR83	1	GPR83	
SLC24A5	1	SLC24A5	
POMT1	1	POMT1	
KRTCAP3	1	KRTCAP3	
HAS2	1	HAS2	
PTGIR	1	PTGIR	
CEPT1	1	CEPT1	
SOAT1	1	SOAT1	
TMPPE	1	TMPPE	
GPR87	1	GPR87	
MS4A6E	1	MS4A6E	
SLC9B2	1	SLC9B2	
TMEM160	1	TMEM160	
SLC22A25	1	SLC22A25	
SLC20A2	1	SLC20A2	
TLCD2	1	TLCD2	
SLC22A11	1	SLC22A11	
GNG14	1	GNG14	
STEAP1B	1	STEAP1B	
MS4A6A	1	MS4A6A	
TFF3	1	TFF3	
APLNR	1	APLNR	
BRI3	1	BRI3	
DGAT1	1	DGAT1	
SMIM1	1	SMIM1	
STT3A	1	STT3A	
CCR2	1	CCR2	
TMEM145	1	TMEM145	
SLC49A3	1	SLC49A3	
GPER1	1	GPER1	
TMEM9B	1	TMEM9B	
TMEM80	1	TMEM80	
SLC35A5	1	SLC35A5	
MTCH2	1	MTCH2	
CEBPZOS	1	CEBPZOS	
TMEM87B	1	TMEM87B	
SLC22A16	1	SLC22A16	
GJB1	1	GJB1	
AQP12B	1	AQP12B	
DEFB135	1	DEFB135	
NMBR	1	NMBR	
REEP6	1	REEP6	
GJB6	1	GJB6	
TMEM178B	1	TMEM178B	
NDUFC2-KCTD14	1	NDUFC2-KCTD14	
PATE3	1	PATE3	
SLC25A45	1	SLC25A45	
LTB4R2	1	LTB4R2	
LPAR4	1	LPAR4	
HCAR1	1	HCAR1	
MBTPS2	1	MBTPS2	
NDUFA3	1	NDUFA3	
LPAR3	1	LPAR3	
SLC28A1	1	SLC28A1	
SLC12A8	1	SLC12A8	
CXCR5	1	CXCR5	
SLC44A5	1	SLC44A5	
TMEM222	1	TMEM222	
SLC16A4	1	SLC16A4	
SLC38A4	1	SLC38A4	
PLPPR1	1	PLPPR1	
TMEM239	1	TMEM239	
TRAM2	1	TRAM2	
HAS3	1	HAS3	
TMEM192	1	TMEM192	
KCNK16	1	KCNK16	
NMUR2	1	NMUR2	
GPR17	1	GPR17	
SLURP1	1	SLURP1	
GPR4	1	GPR4	
TMEM141	1	TMEM141	
VAMP2	1	VAMP2	
ADORA2A	1	ADORA2A	
ATP5MG	1	ATP5MG	
TMEM163	1	TMEM163	
MTRNR2L3	1	MTRNR2L3	
SLC40A1	1	SLC40A1	
TRAV2	1	TRAV2	
SLC6A18	1	SLC6A18	
SLC25A38	1	SLC25A38	
COPS9	1	COPS9	
SPNS1	1	SPNS1	
SLC30A8	1	SLC30A8	
TMEM238	1	TMEM238	
SLC25A48	1	SLC25A48	
SLC25A29	1	SLC25A29	
CERS2	1	CERS2	
STARD3NL	1	STARD3NL	
SLC25A5	1	SLC25A5	
GPR68	1	GPR68	
SIGMAR1	1	SIGMAR1	
SLC25A10	1	SLC25A10	
EDNRA	1	EDNRA	
STMP1	1	STMP1	
TM7SF3	1	TM7SF3	
CCL18	1	CCL18	
TMEM198	1	TMEM198	
CMTM4	1	CMTM4	
PLPP3	1	PLPP3	
TMEM178A	1	TMEM178A	
GPR19	1	GPR19	
SLC25A32	1	SLC25A32	
GPR157	1	GPR157	
COX18	1	COX18	
SLC23A2	1	SLC23A2	
SLC9B1	1	SLC9B1	
YIPF3	1	YIPF3	
TMEM165	1	TMEM165	
ARL6IP1	1	ARL6IP1	
SHISAL2A	1	SHISAL2A	
SERP1	1	SERP1	
NDUFB5	1	NDUFB5	
GLP1R	1	GLP1R	
IGFL1	1	IGFL1	
MTFP1	1	MTFP1	
TMEM116	1	TMEM116	
EDNRB	1	EDNRB	
VIPR1	1	VIPR1	
WDR83OS	1	WDR83OS	
SLC25A30	1	SLC25A30	
CCL3L1	1	CCL3L1	
SLC34A3	1	SLC34A3	
CERS5	1	CERS5	
CALHM6	1	CALHM6	
S1PR3	1	S1PR3	
GPR22	1	GPR22	
CLPSL1	1	CLPSL1	
SLURP2	1	SLURP2	
REEP5	1	REEP5	
TM9SF4	1	TM9SF4	
CCL15	1	CCL15	
STEAP4	1	STEAP4	
SFTPC	1	SFTPC	
SLC22A10	1	SLC22A10	
C4orf48	1	C4orf48	
CCL22	1	CCL22	
TM2D1	1	TM2D1	
GML	1	GML	
SLC30A7	1	SLC30A7	
CCL5	1	CCL5	
UGCG	1	UGCG	
DPY19L3	1	DPY19L3	
SSPN	1	SSPN	
PSEN2	1	PSEN2	
PLPP1	1	PLPP1	
BRI3BP	1	BRI3BP	
CAV1	1	CAV1	
SCD	1	SCD	
GALR1	1	GALR1	
TACR3	1	TACR3	
ZDHHC6	1	ZDHHC6	
SGPP1	1	SGPP1	
INSIG1	1	INSIG1	
TRBV6-8	1	TRBV6-8	
COX8C	1	COX8C	
GJD3	1	GJD3	
CDS1	1	CDS1	
TMC7	1	TMC7	
TM9SF1	1	TM9SF1	
ICOS	1	ICOS	
C11orf94	1	C11orf94	
NDUFC1	1	NDUFC1	
MPV17L	1	MPV17L	
IL20RB	1	IL20RB	
HIGD1B	1	HIGD1B	
DEFB119	1	DEFB119	
HCAR2	1	HCAR2	
ARV1	1	ARV1	
SLC41A1	1	SLC41A1	
TMEM72	1	TMEM72	
PLPP6	1	PLPP6	
SLC30A6	1	SLC30A6	
SLC22A9	1	SLC22A9	
TMEM38B	1	TMEM38B	
EREG	1	EREG	
VAMP8	1	VAMP8	
HTR1B	1	HTR1B	
ALG14	1	ALG14	
COX7C	1	COX7C	
CYYR1	1	CYYR1	
TMEM176B	1	TMEM176B	
CALHM4	1	CALHM4	
SLC6A15	1	SLC6A15	
GPR78	1	GPR78	
STRA6	1	STRA6	
TMEM223	1	TMEM223	
SMIM29	1	SMIM29	
TRBV6-6	1	TRBV6-6	
POLR2L	1	POLR2L	
SMDT1	1	SMDT1	
TMEM240	1	TMEM240	
SLC22A17	1	SLC22A17	
TRBV6-7	1	TRBV6-7	
SAMD8	1	SAMD8	
TMC4	1	TMC4	
TMEM68	1	TMEM68	
SLC6A5	1	SLC6A5	
NMUR1	1	NMUR1	
NRSN1	1	NRSN1	
SLC25A39	1	SLC25A39	
SSR3	1	SSR3	
SLC16A10	1	SLC16A10	
MPC1L	1	MPC1L	
HRH2	1	HRH2	
BRS3	1	BRS3	
SLC25A6	1	SLC25A6	
TMEM184A	1	TMEM184A	
ADCYAP1R1	1	ADCYAP1R1	
SLC2A9	1	SLC2A9	
PTDSS1	1	PTDSS1	
PLGRKT	1	PLGRKT	
UCP3	1	UCP3	
DEFB131B	1	DEFB131B	
SPACA4	1	SPACA4	
SLC25A40	1	SLC25A40	
SLC25A18	1	SLC25A18	
TMEM202	1	TMEM202	
SGMS1	1	SGMS1	
OPRM1	1	OPRM1	
TM9SF2	1	TM9SF2	
TMEM126B	1	TMEM126B	
SLC6A17	1	SLC6A17	
HIGD1A	1	HIGD1A	
HIGD2B	1	HIGD2B	
SCGB2A1	1	SCGB2A1	
ARL6IP6	1	ARL6IP6	
GPR84	1	GPR84	
CACNG6	1	CACNG6	
P2RY13	1	P2RY13	
LPAR5	1	LPAR5	
SLC28A2	1	SLC28A2	
SEC11C	1	SEC11C	
SLC22A7	1	SLC22A7	
COX7B2	1	COX7B2	
TVP23B	2	TVP23B:TVP23C	
ROM1	1	ROM1	
ZDHHC13	1	ZDHHC13	
NIPAL4	1	NIPAL4	
SLC16A6	1	SLC16A6	
ZDHHC20	1	ZDHHC20	
BGLAP	1	BGLAP	
TMEM242	1	TMEM242	
TMEM87A	1	TMEM87A	
CCL3	1	CCL3	
SEC11A	1	SEC11A	
NTSR2	1	NTSR2	
RHBDD1	1	RHBDD1	
AGPAT3	1	AGPAT3	
SCD5	1	SCD5	
SLC39A8	1	SLC39A8	
OOSP1	1	OOSP1	
NDUFC2	1	NDUFC2	
TMEM184C	1	TMEM184C	
COX7A1	1	COX7A1	
HCRTR1	1	HCRTR1	
TRDV1	1	TRDV1	
MS4A2	1	MS4A2	
CHRFAM7A	1	CHRFAM7A	
TMEM11	1	TMEM11	
SOAT2	1	SOAT2	
SLC2A12	1	SLC2A12	
SLC25A47	1	SLC25A47	
LAPTM4B	1	LAPTM4B	
SLC35F5	1	SLC35F5	
TRAM1	1	TRAM1	
GPR62	1	GPR62	
ADIPOR2	1	ADIPOR2	
TRAM1L1	1	TRAM1L1	
SLC25A42	1	SLC25A42	
XKR7	1	XKR7	
CERS3	1	CERS3	
GPR180	1	GPR180	
MZT1	1	MZT1	
SLC39A9	1	SLC39A9	
AQP4	1	AQP4	
TTYH2	1	TTYH2	
TMEM186	1	TMEM186	
SLC26A7	1	SLC26A7	
SMIM22	1	SMIM22	
CLPTM1L	1	CLPTM1L	
S1PR5	1	S1PR5	
RNF24	1	RNF24	
WFDC10A	1	WFDC10A	
S1PR1	1	S1PR1	
SLC34A1	1	SLC34A1	
VDAC2	1	VDAC2	
BIK	1	BIK	
DRD5	1	DRD5	
SPINT3	1	SPINT3	
SCRG1	1	SCRG1	
SPINT4	1	SPINT4	
STEAP2	1	STEAP2	
SPINK6	1	SPINK6	
SMIM19	1	SMIM19	
THEM6	1	THEM6	
TMEM117	1	TMEM117	
SLC22A24	1	SLC22A24	
