NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
IFNAR1	1	IFNAR1	
LRRTM4	1	LRRTM4	
CACTIN	1	CACTIN	
KRT2	1	KRT2	
TMEM237	1	TMEM237	
MT-CYB	1	MT-CYB	
OSBPL11	1	OSBPL11	
ABCG4	1	ABCG4	
GLRA1	1	GLRA1	
FZD2	1	FZD2	
GPR22	1	GPR22	
SLITRK1	1	SLITRK1	
RSPH3	1	RSPH3	
ZNF606	1	ZNF606	
SLC22A8	1	SLC22A8	
CHRNB4	1	CHRNB4	
ZBTB7C	1	ZBTB7C	
SLC35G2	1	SLC35G2	
SH3BP1	1	SH3BP1	
TPTE	1	TPTE	
ZP1	1	ZP1	
CCDC177	1	CCDC177	
SLC2A6	1	SLC2A6	
FYB2	1	FYB2	
LMNB2	1	LMNB2	
KRT75	1	KRT75	
XKR3	1	XKR3	
ZNF786	1	ZNF786	
MPL	1	MPL	
ICA1	1	ICA1	
SLC10A5	1	SLC10A5	
IL7R	1	IL7R	
LARGE1	1	LARGE1	
STEAP2	1	STEAP2	
TLE4	1	TLE4	
KRT6B	1	KRT6B	
PMEL	1	PMEL	
MARK3	1	MARK3	
LILRB5	1	LILRB5	
RUBCNL	1	RUBCNL	
SLC22A24	1	SLC22A24	
EZH1	1	EZH1	
CAGE1	1	CAGE1	
APLP1	1	APLP1	
KRT72	1	KRT72	
CHFR	1	CHFR	
VANGL2	1	VANGL2	
ADRA2A	1	ADRA2A	
DNAJC16	1	DNAJC16	
SSX2IP	1	SSX2IP	
GJC1	1	GJC1	
ADD1	1	ADD1	
DLL1	1	DLL1	
NOX1	1	NOX1	
GPR39	1	GPR39	
VIPR1	1	VIPR1	
GLRA3	1	GLRA3	
CRHR2	1	CRHR2	
AGMO	1	AGMO	
SLC22A7	1	SLC22A7	
GIT2	1	GIT2	
AGFG1	1	AGFG1	
MBOAT7	1	MBOAT7	
SLC45A2	1	SLC45A2	
GPR137B	1	GPR137B	
GPR83	1	GPR83	
SLC16A4	1	SLC16A4	
FSIP1	1	FSIP1	
TRIM9	1	TRIM9	
CCDC154	1	CCDC154	
JAKMIP1	1	JAKMIP1	
MT-ND4	1	MT-ND4	
ZP2	1	ZP2	
KRT6A	1	KRT6A	
PAK5	1	PAK5	
ZNF746	1	ZNF746	
GABRR2	1	GABRR2	
MYNN	1	MYNN	
TMEM185A	1	TMEM185A	
SGPP2	1	SGPP2	
KCNA2	1	KCNA2	
LRRC36	1	LRRC36	
TACR1	1	TACR1	
HTR6	1	HTR6	
ZNF470	1	ZNF470	
ALG3	1	ALG3	
ZSCAN10	1	ZSCAN10	
TBC1D16	1	TBC1D16	
GARS1	1	GARS1	
SLC35A5	1	SLC35A5	
PROX1	1	PROX1	
SLC24A5	1	SLC24A5	
CCDC157	1	CCDC157	
KCNV2	1	KCNV2	
RPH3A	1	RPH3A	
ABCG8	1	ABCG8	
HRH3	1	HRH3	
TP73	1	TP73	
JPH4	1	JPH4	
SLC2A4	1	SLC2A4	
ADAM2	1	ADAM2	
LONRF1	1	LONRF1	
PTCD1	1	PTCD1	
DNAAF1	1	DNAAF1	
VSIG10L2	1	VSIG10L2	
SYT3	1	SYT3	
THBD	1	THBD	
NACC2	1	NACC2	
FZD4	1	FZD4	
CHPT1	1	CHPT1	
ITGB3	1	ITGB3	
SEMA4F	1	SEMA4F	
EDNRA	1	EDNRA	
EPOR	1	EPOR	
NOX4	1	NOX4	
RMI1	1	RMI1	
CYBB	1	CYBB	
CTCF	1	CTCF	
REC8	1	REC8	
NUP88	1	NUP88	
SLC16A12	1	SLC16A12	
KIF9	1	KIF9	
ZKSCAN7	1	ZKSCAN7	
KCNK12	1	KCNK12	
UVRAG	1	UVRAG	
HS6ST2	1	HS6ST2	
SLC2A9	1	SLC2A9	
NECTIN2	1	NECTIN2	
SLC16A1	1	SLC16A1	
F2RL2	1	F2RL2	
FLRT3	1	FLRT3	
KRT4	1	KRT4	
TP63	1	TP63	
TMEM184C	1	TMEM184C	
SERINC1	1	SERINC1	
ZNF652	1	ZNF652	
FLYWCH1	1	FLYWCH1	
VPS51	1	VPS51	
TBC1D25	1	TBC1D25	
PDE4C	1	PDE4C	
DRD1	1	DRD1	
LINGO2	1	LINGO2	
SLC29A1	1	SLC29A1	
NCOA4	1	NCOA4	
SLC46A2	1	SLC46A2	
HTR2A	1	HTR2A	
CHRNA7	1	CHRNA7	
ZNF304	1	ZNF304	
N4BP3	1	N4BP3	
XKR9	1	XKR9	
KCNG1	1	KCNG1	
ZNF585B	1	ZNF585B	
TMEM185B	1	TMEM185B	
BTN3A3	1	BTN3A3	
HJURP	1	HJURP	
TMCO4	1	TMCO4	
LRFN3	1	LRFN3	
LRRC27	1	LRRC27	
ARHGAP28	1	ARHGAP28	
ADCYAP1R1	1	ADCYAP1R1	
KRT14	1	KRT14	
FOXD3	1	FOXD3	
BAIAP2	1	BAIAP2	
TNFRSF1A	1	TNFRSF1A	
MTA2	1	MTA2	
FBXO42	1	FBXO42	
BAIAP2L1	1	BAIAP2L1	
MAS1L	1	MAS1L	
DGCR2	1	DGCR2	
FNBP1L	1	FNBP1L	
CLN3	1	CLN3	
ONECUT3	1	ONECUT3	
GOLGA6L6	1	GOLGA6L6	
ITGB7	1	ITGB7	
GPR61	1	GPR61	
SLC30A10	1	SLC30A10	
CCDC81	1	CCDC81	
DTL	1	DTL	
SLC2A7	1	SLC2A7	
CRHR1	1	CRHR1	
ERVMER34-1	1	ERVMER34-1	
ATAD3A	1	ATAD3A	
SYN2	1	SYN2	
ZNF653	1	ZNF653	
SSTR1	1	SSTR1	
GOLGA8Q	1	GOLGA8Q	
MID2	1	MID2	
SLC39A14	1	SLC39A14	
TMEM236	1	TMEM236	
TXLNG	1	TXLNG	
SNRK	1	SNRK	
FBXL19	1	FBXL19	
ACKR2	1	ACKR2	
SLC17A2	1	SLC17A2	
KCNC1	1	KCNC1	
ASCC2	1	ASCC2	
ZDHHC4	1	ZDHHC4	
IKBKG	1	IKBKG	
TMEM184A	1	TMEM184A	
SLC22A18	1	SLC22A18	
TMEM255A	1	TMEM255A	
PKP3	1	PKP3	
NUAK1	1	NUAK1	
IL2RB	1	IL2RB	
KCNJ4	1	KCNJ4	
SLC46A1	1	SLC46A1	
BICDL1	1	BICDL1	
RAI2	1	RAI2	
NTSR1	1	NTSR1	
LARGE2	1	LARGE2	
ZNF408	1	ZNF408	
SLC35B2	1	SLC35B2	
ELL	1	ELL	
TRIP10	1	TRIP10	
GABRD	1	GABRD	
FLRT2	1	FLRT2	
ATXN1L	1	ATXN1L	
MFSD10	1	MFSD10	
VPS52	1	VPS52	
CACNG8	1	CACNG8	
CHRNA5	1	CHRNA5	
ITGB6	1	ITGB6	
KRT71	1	KRT71	
FLACC1	1	FLACC1	
RAB11FIP4	1	RAB11FIP4	
ARID5A	1	ARID5A	
NEMP1	1	NEMP1	
SCML2	1	SCML2	
ZNF175	1	ZNF175	
IL1RAPL1	1	IL1RAPL1	
ARHGEF38	1	ARHGEF38	
LRSAM1	1	LRSAM1	
NBPF15	1	NBPF15	
CDRT1	1	CDRT1	
LRRTM1	1	LRRTM1	
NFKBIZ	1	NFKBIZ	
TMEM184B	1	TMEM184B	
SIGLEC10	1	SIGLEC10	
ZNF337	1	ZNF337	
GCGR	1	GCGR	
CLGN	1	CLGN	
SIM1	1	SIM1	
SNW1	1	SNW1	
SELENOI	1	SELENOI	
TMEM255B	1	TMEM255B	
ZSCAN32	1	ZSCAN32	
LRFN4	1	LRFN4	
HTR2B	1	HTR2B	
KCNG4	1	KCNG4	
TMEM79	1	TMEM79	
LRRN1	1	LRRN1	
AOC2	1	AOC2	
SLC16A9	1	SLC16A9	
SPAST	1	SPAST	
TAB3	1	TAB3	
KCNA1	1	KCNA1	
ARHGEF16	1	ARHGEF16	
SPPL3	1	SPPL3	
SKIL	1	SKIL	
TNFRSF25	1	TNFRSF25	
TACR2	1	TACR2	
PRR35	1	PRR35	
ICA1L	1	ICA1L	
SLC29A2	1	SLC29A2	
KIAA1958	1	KIAA1958	
ADAM18	1	ADAM18	
SSTR4	1	SSTR4	
DNAJC1	1	DNAJC1	
BTN2A2	1	BTN2A2	
CHPF2	1	CHPF2	
TRAM2	1	TRAM2	
MLC1	1	MLC1	
ATAD3B	1	ATAD3B	
VCAM1	1	VCAM1	
MFSD11	1	MFSD11	
RGL1	1	RGL1	
ADGRG3	1	ADGRG3	
ZNF398	1	ZNF398	
RHD	1	RHD	
PTGER1	1	PTGER1	
ZNF35	1	ZNF35	
LRRC70	1	LRRC70	
FAM222B	1	FAM222B	
OPN3	1	OPN3	
MARK4	1	MARK4	
GOLGA8R	1	GOLGA8R	
SLC2A8	1	SLC2A8	
MFSD5	1	MFSD5	
ABCG2	1	ABCG2	
MBOAT4	1	MBOAT4	
USP1	1	USP1	
ZNF585A	1	ZNF585A	
ZBTB24	1	ZBTB24	
CEACAM20	1	CEACAM20	
SPEM2	1	SPEM2	
SUSD1	1	SUSD1	
ZNF800	1	ZNF800	
ADRA2B	1	ADRA2B	
ZDHHC11B	1	ZDHHC11B	
GP1BA	1	GP1BA	
LRIT1	1	LRIT1	
RHCE	1	RHCE	
LINGO1	1	LINGO1	
GOLGA6L1	1	GOLGA6L1	
TNFAIP3	1	TNFAIP3	
MBD1	1	MBD1	
ZNF560	1	ZNF560	
IFNLR1	1	IFNLR1	
BRSK2	1	BRSK2	
SLC35F1	1	SLC35F1	
SLC35F2	1	SLC35F2	
GPSM2	1	GPSM2	
TMEM198	1	TMEM198	
SLC14A1	1	SLC14A1	
PLVAP	1	PLVAP	
PIAS3	1	PIAS3	
SERINC3	1	SERINC3	
RHBG	1	RHBG	
TMEM8B	1	TMEM8B	
TLR6	1	TLR6	
GABRA3	1	GABRA3	
RUFY4	1	RUFY4	
KIAA2013	1	KIAA2013	
STEAP4	1	STEAP4	
ZNF805	1	ZNF805	
SLC29A3	1	SLC29A3	
SLC35A2	1	SLC35A2	
WDCP	1	WDCP	
SLC25A12	1	SLC25A12	
PRICKLE3	1	PRICKLE3	
MCAM	1	MCAM	
LRRN3	1	LRRN3	
RAP1GAP	1	RAP1GAP	
KCNK13	1	KCNK13	
SIM2	1	SIM2	
ZNF616	1	ZNF616	
CCDC96	1	CCDC96	
PHF19	1	PHF19	
FOXK2	1	FOXK2	
ARHGAP25	1	ARHGAP25	
ZIC5	1	ZIC5	
SLC16A8	1	SLC16A8	
IGSF11	1	IGSF11	
SLC2A10	1	SLC2A10	
COX10	1	COX10	
GPR151	1	GPR151	
ZNF132	1	ZNF132	
RACGAP1	1	RACGAP1	
MFN1	1	MFN1	
IL9R	1	IL9R	
ANTXRL	1	ANTXRL	
BRINP3	1	BRINP3	
ERI2	1	ERI2	
CEP78	1	CEP78	
NIPAL4	1	NIPAL4	
KISS1R	1	KISS1R	
KRT79	1	KRT79	
SLC17A3	1	SLC17A3	
SLC16A3	1	SLC16A3	
ECM2	1	ECM2	
SLC2A1	1	SLC2A1	
TMEM229A	1	TMEM229A	
CSRNP3	1	CSRNP3	
EBF1	1	EBF1	
QSOX2	1	QSOX2	
C3AR1	1	C3AR1	
ENTPD7	1	ENTPD7	
ZNF778	1	ZNF778	
ASIC1	1	ASIC1	
STEAP3	1	STEAP3	
NIPAL2	1	NIPAL2	
GABRG1	1	GABRG1	
SYT14	1	SYT14	
SYTL3	1	SYTL3	
SLC10A3	1	SLC10A3	
CBFA2T2	1	CBFA2T2	
GIPR	1	GIPR	
SLC22A10	1	SLC22A10	
ZNF683	1	ZNF683	
GJA1	1	GJA1	
MIER3	1	MIER3	
PCSK7	1	PCSK7	
HUNK	1	HUNK	
NMUR2	1	NMUR2	
GOLGA8N	2	GOLGA8O:GOLGA8N	
GPSM1	1	GPSM1	
HTR7	1	HTR7	
HTR3E	1	HTR3E	
CNR1	1	CNR1	
SUZ12	1	SUZ12	
PSD2	1	PSD2	
ITGB2	1	ITGB2	
CATSPER3	1	CATSPER3	
PRC1	1	PRC1	
LPP	1	LPP	
DTX1	1	DTX1	
RHOBTB2	1	RHOBTB2	
ZNF235	1	ZNF235	
GOLGA8M	1	GOLGA8M	
MIGA2	1	MIGA2	
TICAM1	1	TICAM1	
FGD4	1	FGD4	
SLC35E2B	1	SLC35E2B	
KRT7	1	KRT7	
GPAT2	1	GPAT2	
KRT36	1	KRT36	
CCDC166	1	CCDC166	
LMNB1	1	LMNB1	
RPAP3	1	RPAP3	
C2CD6	1	C2CD6	
NBPF4	1	NBPF4	
LAS1L	1	LAS1L	
KCNA7	1	KCNA7	
TTYH1	1	TTYH1	
TTLL11	1	TTLL11	
PPP1R16B	1	PPP1R16B	
ZNF503	1	ZNF503	
ADRA1A	1	ADRA1A	
NECTIN1	1	NECTIN1	
APPL1	1	APPL1	
CHRNA10	1	CHRNA10	
CPT1B	1	CPT1B	
OXA1L	1	OXA1L	
ZBTB7A	1	ZBTB7A	
TAF5	1	TAF5	
RUFY1	1	RUFY1	
DDX17	1	DDX17	
KRT78	1	KRT78	
TCF25	1	TCF25	
SEC14L1	1	SEC14L1	
FRMD5	1	FRMD5	
NECTIN4	1	NECTIN4	
NRROS	1	NRROS	
GPR84	1	GPR84	
GTPBP4	1	GTPBP4	
SLC2A3	1	SLC2A3	
KIF2C	1	KIF2C	
SEMA3D	1	SEMA3D	
QRICH1	1	QRICH1	
TYW1	1	TYW1	
ASIC5	1	ASIC5	
ZDHHC6	1	ZDHHC6	
SLC35G1	1	SLC35G1	
APPL2	1	APPL2	
KRT35	1	KRT35	
EVX2	1	EVX2	
GPR142	1	GPR142	
GABRG2	1	GABRG2	
UMOD	1	UMOD	
LNX1	1	LNX1	
RELT	1	RELT	
GABRG3	1	GABRG3	
TRIM56	1	TRIM56	
TM7SF2	1	TM7SF2	
CEPT1	1	CEPT1	
KCNK2	1	KCNK2	
ZNF692	1	ZNF692	
SCTR	1	SCTR	
INSM2	1	INSM2	
CHRNB1	1	CHRNB1	
PAX1	1	PAX1	
SLU7	1	SLU7	
SLC2A11	1	SLC2A11	
ADAM11	1	ADAM11	
IL20RA	1	IL20RA	
FOXD1	1	FOXD1	
GAS8	1	GAS8	
BPIFB4	1	BPIFB4	
LRRTM2	1	LRRTM2	
TRAF3IP3	1	TRAF3IP3	
CCDC60	1	CCDC60	
KRT16	1	KRT16	
GOLGA8T	1	GOLGA8T	
IL17RC	1	IL17RC	
HOXD3	1	HOXD3	
GALR2	1	GALR2	
IL21R	1	IL21R	
SIGLEC11	1	SIGLEC11	
SH2B3	1	SH2B3	
CPT1A	1	CPT1A	
YIPF3	1	YIPF3	
IL1RL1	1	IL1RL1	
DCLRE1C	1	DCLRE1C	
ZNF549	1	ZNF549	
VRTN	1	VRTN	
F2RL1	1	F2RL1	
USP44	1	USP44	
NOC2L	1	NOC2L	
RABEP2	1	RABEP2	
GPRC5D	1	GPRC5D	
GJA5	1	GJA5	
FNDC7	1	FNDC7	
CCKBR	1	CCKBR	
ZNF227	1	ZNF227	
ITGB1	1	ITGB1	
CCNF	1	CCNF	
RBM28	1	RBM28	
IL22RA1	1	IL22RA1	
ARNTL	1	ARNTL	
FBXO40	1	FBXO40	
FAM114A1	1	FAM114A1	
SLC35D1	1	SLC35D1	
MZF1	1	MZF1	
ISM2	1	ISM2	
GPR19	1	GPR19	
RXFP4	1	RXFP4	
ASIC3	1	ASIC3	
VN1R2	1	VN1R2	
ZNF425	1	ZNF425	
CHRM1	1	CHRM1	
ERICH6B	1	ERICH6B	
SSTR3	1	SSTR3	
IL1RAP	1	IL1RAP	
F13B	1	F13B	
TFAP2E	1	TFAP2E	
SGMS1	1	SGMS1	
GPR182	1	GPR182	
TPTE2	1	TPTE2	
NBPF6	1	NBPF6	
HMMR	1	HMMR	
GPR6	1	GPR6	
TMPPE	1	TMPPE	
PRKAG2	1	PRKAG2	
ARHGAP9	1	ARHGAP9	
P2RX7	1	P2RX7	
COQ2	1	COQ2	
GPR88	1	GPR88	
RASGRP1	1	RASGRP1	
ZDHHC2	1	ZDHHC2	
LAG3	1	LAG3	
CCHCR1	1	CCHCR1	
NPY5R	1	NPY5R	
GGA2	1	GGA2	
SYDE1	1	SYDE1	
HTR3C	1	HTR3C	
CCR6	1	CCR6	
ZNF16	1	ZNF16	
TRIM29	1	TRIM29	
CCDC170	1	CCDC170	
SLC35D3	1	SLC35D3	
SIGLEC12	1	SIGLEC12	
ADORA2A	1	ADORA2A	
TMPRSS13	1	TMPRSS13	
RAD17	1	RAD17	
KRT24	1	KRT24	
LRRTM3	1	LRRTM3	
DTX2	1	DTX2	
HCRTR1	1	HCRTR1	
IL6R	1	IL6R	
CCDC102A	1	CCDC102A	
CXXC1	1	CXXC1	
RCOR2	1	RCOR2	
DAB1	1	DAB1	
ETV5	1	ETV5	
FRRS1	1	FRRS1	
FAM83D	1	FAM83D	
CCDC174	1	CCDC174	
TXLNA	1	TXLNA	
MAN1B1	1	MAN1B1	
GJA10	1	GJA10	
GOLGA8A	1	GOLGA8A	
ZMYM5	1	ZMYM5	
DTNBP1	1	DTNBP1	
OMA1	1	OMA1	
KIAA1841	1	KIAA1841	
TBX4	1	TBX4	
ZDHHC15	1	ZDHHC15	
GABRR3	1	GABRR3	
PRLHR	1	PRLHR	
LMOD3	1	LMOD3	
FXR2	1	FXR2	
EGR4	1	EGR4	
ZDHHC16	1	ZDHHC16	
CPEB3	1	CPEB3	
TPRA1	1	TPRA1	
KCNN4	1	KCNN4	
AGTR1	1	AGTR1	
ZNF384	1	ZNF384	
SLC16A7	1	SLC16A7	
SEL1L	1	SEL1L	
PAK6	1	PAK6	
ZBTB44	1	ZBTB44	
UBAC2	1	UBAC2	
SLC37A4	1	SLC37A4	
NOC3L	1	NOC3L	
ANKS3	1	ANKS3	
GPR180	1	GPR180	
EPS8L2	1	EPS8L2	
RNF112	1	RNF112	
KRT15	1	KRT15	
STAM	1	STAM	
NIBAN2	1	NIBAN2	
MTCH1	1	MTCH1	
TRIM36	1	TRIM36	
SPATA21	1	SPATA21	
BICDL2	1	BICDL2	
SLC30A7	1	SLC30A7	
SLC22A17	1	SLC22A17	
CTNS	1	CTNS	
C12orf40	1	C12orf40	
SYT6	1	SYT6	
KRT81	1	KRT81	
ACAP2	1	ACAP2	
IL17RE	1	IL17RE	
CLEC14A	1	CLEC14A	
GOLGA8S	1	GOLGA8S	
ATP6AP1	1	ATP6AP1	
TESK1	1	TESK1	
CERS1	1	CERS1	
TMEM158	1	TMEM158	
MIER2	1	MIER2	
TBX21	1	TBX21	
ARHGAP36	1	ARHGAP36	
KCNF1	1	KCNF1	
POLI	1	POLI	
MTMR14	1	MTMR14	
CUZD1	1	CUZD1	
SLC35C1	1	SLC35C1	
HDX	1	HDX	
CCDC27	1	CCDC27	
GABRP	1	GABRP	
GOLGA8H	1	GOLGA8H	
TRAF7	1	TRAF7	
LRRIQ3	1	LRRIQ3	
GLRA2	1	GLRA2	
SLC25A13	1	SLC25A13	
FAF1	1	FAF1	
GATA2	1	GATA2	
TMEM209	1	TMEM209	
RUFY2	1	RUFY2	
ZNF333	1	ZNF333	
TAB2	1	TAB2	
LRRN2	1	LRRN2	
PLEKHG6	1	PLEKHG6	
GABRA6	1	GABRA6	
MSLNL	1	MSLNL	
KCNG2	1	KCNG2	
SLC17A9	1	SLC17A9	
OR13C3	1	OR13C3	
MKRN3	1	MKRN3	
FAM155B	1	FAM155B	
SLC30A9	1	SLC30A9	
PIAS1	1	PIAS1	
RTKN2	1	RTKN2	
AVPR1A	1	AVPR1A	
BDKRB2	1	BDKRB2	
HRH4	1	HRH4	
DMWD	1	DMWD	
HNF1A	1	HNF1A	
C10orf90	1	C10orf90	
ZDHHC23	1	ZDHHC23	
PLEKHM3	1	PLEKHM3	
PTPRE	1	PTPRE	
ZNF496	1	ZNF496	
CAMK2B	1	CAMK2B	
ZNF264	1	ZNF264	
ZDHHC20	1	ZDHHC20	
OR2M2	1	OR2M2	
MGAT5B	1	MGAT5B	
SERINC5	1	SERINC5	
SAMM50	1	SAMM50	
DRD4	1	DRD4	
GOLGA8B	1	GOLGA8B	
ZBED1	1	ZBED1	
SETDB2	1	SETDB2	
DBF4	1	DBF4	
SLC39A8	1	SLC39A8	
AMIGO2	1	AMIGO2	
MFSD3	1	MFSD3	
NELFA	1	NELFA	
NPTXR	1	NPTXR	
NPY1R	1	NPY1R	
AIRE	1	AIRE	
ACKR4	1	ACKR4	
EFCAB12	1	EFCAB12	
GMEB2	1	GMEB2	
LMLN2	1	LMLN2	
FOXD2	1	FOXD2	
TMEM221	1	TMEM221	
ZNF467	1	ZNF467	
CADM1	1	CADM1	
ZNF234	1	ZNF234	
OR4A16	1	OR4A16	
FFAR4	1	FFAR4	
TMEM151A	1	TMEM151A	
NSUN7	1	NSUN7	
ZNF668	1	ZNF668	
ZNF703	1	ZNF703	
XCR1	1	XCR1	
TAS2R41	1	TAS2R41	
FBXO34	1	FBXO34	
NETO2	1	NETO2	
CHRFAM7A	1	CHRFAM7A	
VIPR2	1	VIPR2	
CCDC17	1	CCDC17	
GPR143	1	GPR143	
RPAP2	1	RPAP2	
RAVER1	1	RAVER1	
RGS9	1	RGS9	
AKAP10	1	AKAP10	
CHRND	1	CHRND	
TRAF3IP2	1	TRAF3IP2	
CERS5	1	CERS5	
ZBTB2	1	ZBTB2	
SHCBP1	1	SHCBP1	
HGFAC	1	HGFAC	
GOLGA8G	1	GOLGA8F	
ZNF311	1	ZNF311	
LMNTD2	1	LMNTD2	
ERCC3	1	ERCC3	
CCDC91	1	CCDC91	
ADIPOR1	1	ADIPOR1	
IFFO2	1	IFFO2	
FIZ1	1	FIZ1	
AMIGO3	1	AMIGO3	
CCDC63	1	CCDC63	
GNL2	1	GNL2	
ZNF28	1	ZNF28	
CHRNA1	1	CHRNA1	
MTNR1A	1	MTNR1A	
ACVR1B	1	ACVR1B	
AGTR2	1	AGTR2	
ST7L	1	ST7L	
ANTXR1	1	ANTXR1	
CCDC173	1	CCDC173	
SLC52A2	1	SLC52A2	
SEMA3E	1	SEMA3E	
WDR91	1	WDR91	
NMUR1	1	NMUR1	
MCHR1	1	MCHR1	
PAQR9	1	PAQR9	
ZACN	1	ZACN	
XRCC6	1	XRCC6	
HCFC2	1	HCFC2	
KCNS2	1	KCNS2	
OXER1	1	OXER1	
IL18RAP	1	IL18RAP	
ZNF483	1	ZNF483	
CSRNP2	1	CSRNP2	
OR2T1	1	OR2T1	
BEST4	1	BEST4	
AGAP6	1	AGAP6	
RNF217	1	RNF217	
F2RL3	1	F2RL3	
CCR9	1	CCR9	
DRD2	1	DRD2	
CPEB4	1	CPEB4	
ZNF7	1	ZNF7	
CCR3	1	CCR3	
RNF150	1	RNF150	
AGAP5	1	AGAP5	
TBC1D14	1	TBC1D14	
TAS2R42	1	TAS2R42	
TTLL10	1	TTLL10	
BBS12	1	BBS12	
MFRP	1	MFRP	
PIK3R6	1	PIK3R6	
MRGPRX2	1	MRGPRX2	
PTPRR	1	PTPRR	
SRD5A3	1	SRD5A3	
DYRK1A	1	DYRK1A	
DIXDC1	1	DIXDC1	
TCHP	1	TCHP	
MTF2	1	MTF2	
MRGPRF	1	MRGPRF	
TRMT1L	1	TRMT1L	
MAGED1	1	MAGED1	
ZNF600	1	ZNF600	
SLC35B3	1	SLC35B3	
ZNF17	1	ZNF17	
ZNF354C	1	ZNF354C	
ASIC2	1	ASIC2	
XRCC5	1	XRCC5	
KCNK5	1	KCNK5	
RINT1	1	RINT1	
GPR137	1	GPR137	
ZNF180	1	ZNF180	
NPFFR1	1	NPFFR1	
CTCFL	1	CTCFL	
STARD3	1	STARD3	
FCRL4	1	FCRL4	
FOXN1	1	FOXN1	
TMEM130	1	TMEM130	
HTR3B	1	HTR3B	
ZNF287	1	ZNF287	
ENDOD1	1	ENDOD1	
UNC93A	1	UNC93A	
PTPDC1	1	PTPDC1	
PTPN5	1	PTPN5	
KCNJ18	1	KCNJ18	
COG4	1	COG4	
ELF4	1	ELF4	
DLL3	1	DLL3	
CHRNE	1	CHRNE	
STAM2	1	STAM2	
BTN3A1	1	BTN3A1	
ZNF33B	1	ZNF33B	
ZNRF4	1	ZNRF4	
ZNF607	1	ZNF607	
SCARA5	1	SCARA5	
MAD1L1	1	MAD1L1	
AVPR1B	1	AVPR1B	
CXCR6	1	CXCR6	
NGEF	1	NGEF	
SAMD8	1	SAMD8	
SLC35C2	1	SLC35C2	
MRE11	1	MRE11	
LONRF2	1	LONRF2	
NFIC	1	NFIC	
TAS2R39	1	TAS2R39	
SUCNR1	1	SUCNR1	
SPATC1	1	SPATC1	
RCOR1	1	RCOR1	
PEG10	1	PEG10	
PROKR2	1	PROKR2	
FAM47B	1	FAM47B	
ZNF697	1	ZNF697	
NIPAL1	1	NIPAL1	
EVA1C	1	EVA1C	
TTLL3	1	TTLL3	
STON1	1	STON1	
TESK2	1	TESK2	
CCR4	1	CCR4	
KRT13	1	KRT13	
BFAR	1	BFAR	
ZNF888	1	ZNF888	
SLC35F6	1	SLC35F6	
EGR1	1	EGR1	
ACKR1	1	ACKR1	
NFIL3	1	NFIL3	
GOLGA8J	1	GOLGA8J	
IL1RL2	1	IL1RL2	
GPR1	1	GPR1	
PPM1E	1	PPM1E	
KCNS3	1	KCNS3	
NBPF3	1	NBPF3	
NR3C1	1	NR3C1	
CDY1	1	CDY1	
MEP1A	1	MEP1A	
KCNJ5	1	KCNJ5	
TAS2R1	1	TAS2R1	
SRGAP2C	1	SRGAP2C	
SSTR5	1	SSTR5	
ZNF107	1	ZNF107	
LRIT2	1	LRIT2	
GPR173	1	GPR173	
UTS2R	1	UTS2R	
SLC16A11	1	SLC16A11	
ZNF280A	1	ZNF280A	
SLC38A11	1	SLC38A11	
TMEM72	1	TMEM72	
OR1L6	1	OR1L6	
BRINP1	1	BRINP1	
SLC35D2	1	SLC35D2	
DDX51	1	DDX51	
FGD3	1	FGD3	
IGSF8	1	IGSF8	
GLIS2	1	GLIS2	
DMRT2	1	DMRT2	
MUC13	1	MUC13	
ZNF875	1	ZNF875	
KCNJ8	1	KCNJ8	
GPR150	1	GPR150	
OR5T1	1	OR5T1	
L3MBTL2	1	L3MBTL2	
NKPD1	1	NKPD1	
CDYL	1	CDYL	
EZH2	1	EZH2	
ZNF23	1	ZNF23	
RFX5	1	RFX5	
IRAK2	1	IRAK2	
CERS2	1	CERS2	
MAGEC3	1	MAGEC3	
G6PC	1	G6PC	
TAS2R8	1	TAS2R8	
OR6K6	1	OR6K6	
ANKEF1	1	ANKEF1	
ZNF319	1	ZNF319	
CCR7	1	CCR7	
CREBRF	1	CREBRF	
SMARCD2	1	SMARCD2	
NTSR2	1	NTSR2	
ADRB3	1	ADRB3	
ARHGEF6	1	ARHGEF6	
FAM234B	1	FAM234B	
ERVV-2	1	ERVV-2	
FRMD6	1	FRMD6	
EDAR	1	EDAR	
P2RX2	1	P2RX2	
C1orf94	1	C1orf94	
CHRNA9	1	CHRNA9	
ZNF513	1	ZNF513	
IQCG	1	IQCG	
ODF2L	1	ODF2L	
GPAT4	1	GPAT4	
BIN1	1	BIN1	
ZNF611	1	ZNF611	
APLNR	1	APLNR	
QRFPR	1	QRFPR	
CXCR1	1	CXCR1	
TEKT3	1	TEKT3	
KRT27	1	KRT27	
TM6SF1	1	TM6SF1	
CHRNB3	1	CHRNB3	
TEKT5	1	TEKT5	
TERB1	1	TERB1	
C2orf81	1	C2orf81	
KCNK3	1	KCNK3	
KCNK1	1	KCNK1	
SEMA3G	1	SEMA3G	
ZNF460	1	ZNF460	
SORBS3	1	SORBS3	
DGKG	1	DGKG	
KIF3B	1	KIF3B	
EXOC3L1	1	EXOC3L1	
ADARB2	1	ADARB2	
MTNR1B	1	MTNR1B	
CCKAR	1	CCKAR	
